_row_id,item_ranking_row_id,piece_order,piece_id,piece_img,raw_json
469,94,4,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
470,94,5,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
471,95,1,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
472,95,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
473,95,3,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
474,95,4,4348,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kaisa.png,"{""pieceId"":4348,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kaisa.png""}"
475,95,5,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
476,96,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
477,96,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
478,96,3,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
479,96,4,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
480,96,5,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
481,97,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
482,97,2,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
483,97,3,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
484,97,4,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
485,97,5,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
486,98,1,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
487,98,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
488,98,3,4346,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lissandra.png,"{""pieceId"":4346,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lissandra.png""}"
489,98,4,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
490,98,5,4345,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png,"{""pieceId"":4345,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png""}"
491,99,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
492,99,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
493,99,3,5273,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_volibear.png,"{""pieceId"":5273,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_volibear.png""}"
494,99,4,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
495,99,5,4333,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png,"{""pieceId"":4333,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png""}"
496,100,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
497,100,2,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
498,100,3,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
499,100,4,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
500,100,5,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
501,101,1,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
502,101,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
503,101,3,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
504,101,4,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
505,101,5,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
506,102,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
507,102,2,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
508,102,3,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
509,102,4,4333,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png,"{""pieceId"":4333,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_warwick.png""}"
510,102,5,5275,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_thex.png,"{""pieceId"":5275,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_thex.png""}"
511,103,1,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
512,103,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
513,103,3,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
514,103,4,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
515,103,5,3327,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_loris.png,"{""pieceId"":3327,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_loris.png""}"
516,104,1,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
517,104,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
518,104,3,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
519,104,4,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
520,104,5,4345,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png,"{""pieceId"":4345,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_lux.png""}"
521,105,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
522,105,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
523,105,3,5275,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_thex.png,"{""pieceId"":5275,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_thex.png""}"
524,105,4,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
525,105,5,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
526,106,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
527,106,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
528,106,3,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
529,106,4,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
530,106,5,5287,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fiddlesticks.png,"{""pieceId"":5287,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fiddlesticks.png""}"
531,107,1,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
532,107,2,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
533,107,3,4350,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png,"{""pieceId"":4350,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png""}"
534,107,4,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
535,107,5,4339,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_seraphine.png,"{""pieceId"":4339,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_seraphine.png""}"
536,108,1,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
537,108,2,2403,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png,"{""pieceId"":2403,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png""}"
538,108,3,4332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_wukong.png,"{""pieceId"":4332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_wukong.png""}"
539,108,4,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
540,108,5,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
541,109,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
542,109,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
543,109,3,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
544,109,4,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
545,109,5,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
546,110,1,2411,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png,"{""pieceId"":2411,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png""}"
547,110,2,2403,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png,"{""pieceId"":2403,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vi.png""}"
548,110,3,3325,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_milio.png,"{""pieceId"":3325,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_milio.png""}"
549,110,4,2410,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_orianna.png,"{""pieceId"":2410,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_orianna.png""}"
550,110,5,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
551,111,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
552,111,2,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
553,111,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
554,111,4,2402,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png,"{""pieceId"":2402,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png""}"
555,111,5,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
556,112,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
557,112,2,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
558,112,3,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
559,112,4,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
560,112,5,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
561,113,1,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
562,113,2,3338,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png,"{""pieceId"":3338,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png""}"
563,113,3,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
564,113,4,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
565,113,5,2415,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_bard.png,"{""pieceId"":2415,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_bard.png""}"
566,114,1,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
567,114,2,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
568,114,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
569,114,4,2402,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png,"{""pieceId"":2402,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png""}"
570,114,5,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
571,115,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
572,115,2,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
573,115,3,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
574,115,4,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
575,115,5,3338,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png,"{""pieceId"":3338,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png""}"
576,116,1,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
577,116,2,4350,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png,"{""pieceId"":4350,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_fizz.png""}"
578,116,3,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
579,116,4,5276,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png,"{""pieceId"":5276,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_tahmkench.png""}"
580,116,5,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
581,117,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
582,117,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
583,117,3,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
584,117,4,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
585,117,5,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
